LoopNumber,Date,Time,Latitude1,Longtitude1,Latitude2,Longtitude2,distance,km/s,km/hr,Country,City,LatAccuracy,LongAccuracy
164,06/05/2022,23:08:10:395637,-51.72979307,-117.0469229,-51.71096446,-116.5501525,34.28406631,6.856813261,24684.52774,CL,Hanga Roa,24.55622446,7.117742545
165,06/05/2022,23:08:16:028473,-51.70976736,-116.5204842,-51.68852697,-116.0241896,34.2848026,6.856960519,24685.05787,CL,Hanga Roa,24.53378697,6.591779639
166,06/05/2022,23:08:21:329125,-51.68572289,-115.9624233,-51.66193413,-115.4668204,34.27701145,6.855402289,24679.44824,CL,Hanga Roa,24.50719413,6.034410449
167,06/05/2022,23:08:26:629465,-51.66047139,-115.4378268,-51.63427803,-114.9427092,34.28520325,6.857040649,24685.34634,CL,Hanga Roa,24.47953803,5.51029919
168,06/05/2022,23:08:32:277301,-51.63268401,-114.9139143,-51.60411223,-114.4197011,34.26824655,6.85364931,24673.13752,CL,Hanga Roa,24.44937223,4.987291107
169,06/05/2022,23:08:37:575281,-51.60028922,-114.3564401,-51.56916569,-113.8628467,34.27829464,6.855658927,24680.37214,CL,Hanga Roa,24.41442569,4.430436654
170,06/05/2022,23:08:42:870298,-51.56729145,-113.83424,-51.53378002,-113.3412978,34.28686465,6.85737293,24686.54255,CL,Hanga Roa,24.37904002,3.908887774
171,06/05/2022,23:08:48:499530,-51.531798,-113.3131635,-51.49591472,-112.8210481,34.28698733,6.857397466,24686.63088,CL,Hanga Roa,24.34117472,3.38863812
172,06/05/2022,23:08:53:808154,-51.49131594,-112.7601722,-51.4529276,-112.2691016,34.27966736,6.855933472,24681.3605,CL,Hanga Roa,24.2981876,2.836691571
173,06/05/2022,23:08:59:115666,-51.45054855,-112.2396054,-51.40978765,-111.7493538,34.28823303,6.857646607,24687.52778,CL,Hanga Roa,24.25504765,2.316943776
174,06/05/2022,23:09:04:764611,-51.40728683,-111.7201494,-51.36417154,-111.2308883,34.28848116,6.857696231,24687.70643,CL,Hanga Roa,24.20943154,1.798478294
175,06/05/2022,23:09:10:053415,-51.35850371,-111.1684528,-51.31290155,-110.6804023,34.28175776,6.856351551,24682.86558,CL,Hanga Roa,24.15816155,1.247992257
176,06/05/2022,23:09:15:352079,-51.31027541,-110.6530269,-51.26233425,-110.1659575,34.28986369,6.857972739,24688.70186,CL,Hanga Roa,24.10759425,0.733547511
177,06/05/2022,23:09:21:004992,-51.25949281,-110.1378058,-51.20922687,-109.6518671,34.29111762,6.858223525,24689.60469,CL,Hanga Roa,24.05448687,0.219457081
178,06/05/2022,23:09:26:307562,-51.20260762,-109.5894926,-51.14988623,-109.1049412,34.28347569,6.856695137,24684.10249,CL,Hanga Roa,23.99514623,0.32746877
179,06/05/2022,23:09:31:609633,-51.14671216,-109.07643,-51.09167401,-108.5930157,34.29148102,6.858296204,24689.86634,CL,Hanga Roa,23.93693401,0.839394305
180,06/05/2022,23:09:37:252941,-51.08838433,-108.5647497,-51.03104663,-108.0825815,34.2951315,6.859026301,24692.49468,CL,Hanga Roa,23.87630663,1.34982851
181,06/05/2022,23:09:42:556827,-51.0236364,-108.0216511,-50.96388644,-107.5410476,34.28564409,6.857128819,24685.66375,CL,Hanga Roa,23.80914644,1.89136239
182,06/05/2022,23:09:47:848967,-50.96028317,-107.5126466,-50.89824667,-107.0333163,34.29418347,6.858836694,24691.8121,CL,Hanga Roa,23.74350667,2.399093721
183,06/05/2022,23:09:53:505220,-50.89467382,-107.006244,-50.83038031,-106.5283303,34.29542155,6.859084309,24692.70351,CL,Hanga Roa,23.67564031,2.904079708
184,06/05/2022,23:09:58:813145,-50.82191868,-106.4666863,-50.75524258,-105.9904505,34.28837689,6.857675379,24687.63136,CL,Hanga Roa,23.60050258,3.441959545
185,06/05/2022,23:10:04:119930,-50.75117596,-105.9619297,-50.68224394,-105.4870842,34.29822386,6.859644773,24694.72118,CL,Hanga Roa,23.52750394,3.945325847
186,06/05/2022,23:10:09:793098,-50.67807992,-105.4589021,-50.60692566,-104.9856306,34.29776439,6.859552878,24694.39036,CL,Hanga Roa,23.45218566,4.446779396
187,06/05/2022,23:10:15:083169,-50.59733539,-104.922999,-50.52383381,-104.451541,34.29096503,6.858193006,24689.49482,CL,Hanga Roa,23.36909381,4.980868997
188,06/05/2022,23:10:20:462533,-50.51962488,-104.4249867,-50.44391587,-103.9550575,34.29938296,6.859876593,24695.55573,CL,Hanga Roa,23.28917587,5.477352478
189,06/05/2022,23:10:26:147447,-50.43823346,-103.9203582,-50.360301,-103.4520723,34.30433042,6.860866083,24699.1179,CL,Hanga Roa,23.205561,5.980337658
190,06/05/2022,23:10:31:453197,-50.34963762,-103.389064,-50.26940768,-102.92277,34.29380329,6.858760658,24691.53837,CL,Hanga Roa,23.11466768,6.509639954
191,06/05/2022,23:10:36:764797,-50.26456542,-102.8950524,-50.18216071,-102.4303955,34.30305044,6.860610088,24698.19632,CL,Hanga Roa,23.02742071,7.00201448
192,06/05/2022,23:10:42:433000,-50.17711613,-102.4023701,-50.09256871,-101.9395011,34.30387338,6.860774677,24698.78884,CL,Hanga Roa,22.93782871,7.492908946
193,06/05/2022,23:10:47:738614,-50.08129263,-101.8787152,-49.99449496,-101.4178959,34.29690474,6.859380948,24693.77141,CL,Hanga Roa,22.83975496,8.014514087
194,06/05/2022,23:10:53:051418,-49.98926505,-101.3905186,-49.90033686,-100.9314447,34.30579209,6.861158418,24700.17031,CL,Hanga Roa,22.74559686,8.500965344
195,06/05/2022,23:10:58:721204,-49.89487662,-100.9036435,-49.80385028,-100.4464533,34.30685028,6.861370057,24700.93221,CL,Hanga Roa,22.64911028,8.985956713
196,06/05/2022,23:11:04:025306,-49.79169477,-100.386273,-49.69846667,-99.93122433,34.30055248,6.860110497,24696.39779,CL,Hanga Roa,22.54372667,9.501185667
197,06/05/2022,23:11:09:332664,-49.69288363,-99.90432945,-49.59757005,-99.45111363,34.3097909,6.861958181,24703.04945,CL,Hanga Roa,22.44283005,9.981296375
198,06/05/2022,23:11:15:022987,-49.5918298,-99.42416805,-49.49446437,-98.97290652,34.31202017,6.862404033,24704.65452,CL,Hanga Roa,22.33972437,10.45950348
199,06/05/2022,23:11:20:328375,-49.48107743,-98.91169501,-49.38156033,-98.46269471,34.30394401,6.860788802,24698.83969,CL,Hanga Roa,22.22682033,10.96971529
200,06/05/2022,23:11:25:640600,-49.37557995,-98.43604339,-49.27402485,-97.9889614,34.31295066,6.862590133,24705.32448,CL,Hanga Roa,22.11928485,11.4434486
201,06/05/2022,23:11:31:346228,-49.2678123,-97.96194085,-49.16425407,-97.51689831,34.31471494,6.862942988,24706.59476,CL,Chonchi,6.544224065,23.74015831
202,06/05/2022,23:11:36:649153,-49.14970413,-97.45516253,-49.04403965,-97.01244764,34.30792714,6.861585428,24701.70754,CL,Chonchi,6.424009651,23.23570764
203,06/05/2022,23:11:41:957471,-49.03774832,-96.98639284,-48.9300963,-96.54566917,34.31673408,6.863346816,24708.04854,CL,Chonchi,6.310066297,22.76892917
204,06/05/2022,23:11:47:671913,-48.92359875,-96.51937072,-48.81400636,-96.08079385,34.3151795,6.863035901,24706.92924,CL,Chonchi,6.193976363,22.30405385
205,06/05/2022,23:11:52:974170,-48.79841373,-96.01914314,-48.6867562,-95.58291576,34.31213726,6.862427451,24704.73882,CL,Chonchi,6.066726201,21.80617576
206,06/05/2022,23:11:58:258846,-48.68012647,-95.55729803,-48.56652833,-95.12310942,34.32197,6.864394,24711.8184,CL,Chonchi,5.946498332,21.34636942
207,06/05/2022,23:12:03:962856,-48.56022353,-95.09927009,-48.44473756,-94.66724375,34.32282441,6.864564881,24712.43357,CL,Chonchi,5.824707564,20.89050375
208,06/05/2022,23:12:09:269937,-48.42857334,-94.60746255,-48.31109385,-94.17787838,34.31648422,6.863296845,24707.86864,CL,Chonchi,5.69106385,20.40113838
209,06/05/2022,23:12:14:575595,-48.3040097,-94.15224379,-48.18463924,-93.72475274,34.32617779,6.865235557,24714.84801,CL,Chonchi,5.564609239,19.94801274
210,06/05/2022,23:12:20:288530,-48.17751178,-93.69948944,-48.05629312,-93.27419583,34.32858169,6.865716338,24716.57882,CL,Chonchi,5.436263121,19.49745583
211,06/05/2022,23:12:25:577973,-48.03912469,-93.21461481,-47.9159714,-92.79182481,34.32114624,6.864229249,24711.22529,CL,Chonchi,5.295941397,19.01508481
212,06/05/2022,23:12:30:883938,-47.90898656,-92.768083,-47.78400102,-92.34742319,34.33054192,6.866108385,24717.99018,CL,Chonchi,5.163971016,18.57068319
213,06/05/2022,23:12:36:580228,-47.77653433,-92.3225387,-47.64975175,-91.90410712,34.3334055,6.8666811,24720.05196,CL,Chonchi,5.029721747,18.12736712
214,06/05/2022,23:12:41:882753,-47.63223067,-91.84687907,-47.50357801,-91.43097851,34.32589326,6.865178651,24714.64315,CL,Chonchi,4.88354801,17.65423851
215,06/05/2022,23:12:47:170607,-47.49594527,-91.40653805,-47.36550454,-90.99279404,34.33617027,6.867234055,24722.0426,CL,Chonchi,4.74547454,17.21605404
216,06/05/2022,23:12:52:872024,-47.35819453,-90.96982388,-47.226119,-90.55864594,34.31238673,6.862477347,24704.91845,CL,Chonchi,4.606089002,16.78190594
217,06/05/2022,23:12:58:173693,-47.20762539,-90.50164273,-47.07373426,-90.09300781,34.30589071,6.861178142,24700.24131,CL,Chonchi,4.45370426,16.31626781
218,06/05/2022,23:13:03:474513,-47.06571383,-90.06875224,-46.92998771,-89.66199593,34.34144316,6.868288631,24725.83907,CL,Chonchi,4.309957708,15.88525593
219,06/05/2022,23:13:09:163111,-46.92203197,-89.63836749,-46.7846225,-89.23389946,34.34288809,6.868577618,24726.87943,CL,Chonchi,4.164592504,15.45715946
220,06/05/2022,23:13:14:473120,-46.76586124,-89.17920003,-46.62669863,-88.77728946,34.33610076,6.867220153,24721.99255,CL,Chonchi,4.006668633,15.00054946
221,06/05/2022,23:13:19:770166,-46.61824172,-88.7530792,-46.47739066,-88.35335939,34.3469032,6.86938064,24729.7703,CL,Chonchi,3.857360663,14.57661939
222,06/05/2022,23:13:25:486098,-46.46924494,-88.33044209,-46.32676797,-87.9330272,34.3476283,6.86952566,24730.29238,CL,Chonchi,3.706737967,14.1562872
223,06/05/2022,23:13:30:779517,-46.30653585,-87.87711158,-46.16235222,-87.48226248,34.34169085,6.86833817,24726.01741,CL,Chonchi,3.542322216,13.70552248
224,06/05/2022,23:13:36:071888,-46.15407783,-87.4597933,-46.00826863,-87.06715049,34.35108345,6.870216689,24732.78008,CL,Chonchi,3.388238631,13.29041049
225,06/05/2022,23:13:41:779548,-45.99996925,-87.04498694,-45.85258476,-86.65463901,34.35270467,6.870540935,24733.94737,CL,Chonchi,3.232554759,12.87789901
226,06/05/2022,23:13:47:081230,-45.83190862,-86.60036223,-45.68287611,-86.21257013,34.34718497,6.869436994,24729.97318,CL,Chonchi,3.062846106,12.43583013
227,06/05/2022,23:13:52:386179,-45.67407459,-86.1898538,-45.52346346,-85.80426558,34.35705307,6.871410613,24737.07821,CL,Chonchi,2.903433462,12.02752558
228,06/05/2022,23:13:58:103014,-45.51451609,-85.78154269,-45.36237639,-85.39824507,34.35914255,6.87182851,24738.58264,CL,Chonchi,2.742346387,11.62150507
229,06/05/2022,23:14:03:412420,-45.34076568,-85.34426461,-45.18703554,-84.96352509,34.35298131,6.870596262,24734.14654,CL,Chonchi,2.56700554,11.18678509
230,06/05/2022,23:14:08:713845,-45.17772239,-84.94064035,-45.02245865,-84.56209143,34.36370036,6.872740072,24741.86426,CL,Chonchi,2.402428651,10.78535143
231,06/05/2022,23:14:14:428547,-45.01335071,-84.5400573,-44.8566098,-84.16378321,34.36609971,6.873219942,24743.59179,CL,Chonchi,2.236579799,10.38704321
232,06/05/2022,23:14:19:736988,-44.83442413,-84.11096348,-44.67615502,-83.73724263,34.35886504,6.871773009,24738.38283,CL,Chonchi,2.05612502,9.96050263
233,06/05/2022,23:14:25:045058,-44.66660212,-83.71485633,-44.5068536,-83.34332082,34.36881073,6.873762145,24745.54372,CL,Chonchi,1.886823599,9.566580821
234,06/05/2022,23:14:30:752807,-44.49726848,-83.32119535,-44.33609523,-82.95192788,34.37054702,6.874109405,24746.79386,CL,Chonchi,1.716065234,9.175187885
235,06/05/2022,23:14:36:060948,-44.31350466,-82.90058274,-44.15085054,-82.53381987,34.36552812,6.873105624,24743.18025,CL,Chonchi,1.530820539,8.757079866
236,06/05/2022,23:14:41:358696,-44.14104706,-82.51187648,-43.97696529,-82.14728481,34.37502766,6.875005532,24750.01992,CL,Chonchi,1.35693529,8.370544809
237,06/05/2022,23:14:47:042457,-43.96746175,-82.12632078,-43.80200427,-81.76396215,34.37757453,6.875514907,24751.85367,CL,Chonchi,1.181974265,7.987222155
238,06/05/2022,23:14:52:348285,-43.77962134,-81.71531945,-43.61275121,-81.35544474,34.37098785,6.874197571,24747.11125,CL,Chonchi,0.992721205,7.57870474
239,06/05/2022,23:14:57:654777,-43.60276867,-81.33406913,-43.43451644,-80.97633315,34.3812322,6.87624644,24754.48718,CL,Chonchi,0.814486435,7.19959315
240,06/05/2022,23:15:03:367936,-43.42447885,-80.95514138,-43.25489388,-80.59960745,34.38456736,6.876913472,24756.8885,CL,Chonchi,0.634863878,6.82286745
241,06/05/2022,23:15:08:670820,-43.23096243,-80.54981099,-43.06001233,-80.19674421,34.37770746,6.875541493,24751.94937,CL,Chonchi,0.439982325,6.42000421
242,06/05/2022,23:15:13:971853,-43.04989122,-80.17598468,-42.87761098,-79.82503483,34.38722518,6.877445036,24758.80213,CL,Chonchi,0.257580975,6.048294829
243,06/05/2022,23:15:19:659033,-42.86752158,-79.80462179,-42.69396174,-79.45584854,34.38981678,6.877963357,24760.66808,CL,Chonchi,0.073931737,5.679108539
244,06/05/2022,23:15:24:964785,-42.67037099,-79.408785,-42.49549843,-79.06241942,34.38417632,6.876835264,24756.60695,CL,Ancud,0.624798434,5.246199419
245,06/05/2022,23:15:30:275558,-42.48504544,-79.04185368,-42.30888316,-78.69756383,34.39474548,6.878949097,24764.21675,CL,Ancud,0.438183164,4.881343826
246,06/05/2022,23:15:35:984074,-42.29822892,-78.67687908,-42.12083636,-78.33474446,34.39643218,6.879286435,24765.43117,CL,Ancud,0.25013636,4.518524461
247,06/05/2022,23:15:41:289305,-42.09597283,-78.28712817,-41.91731051,-77.94736427,34.39138262,6.878276524,24761.79549,CL,Ancud,0.046610506,4.13114427
248,06/05/2022,23:15:46:598900,-41.90665587,-77.92723353,-41.72675703,-77.58952442,34.40047927,6.880095853,24768.34507,CL,Ancud,0.143942971,3.773304419
249,06/05/2022,23:15:52:307654,-41.71591339,-77.56929931,-41.53482429,-77.23369553,34.40334868,6.880669736,24770.41105,CL,Ancud,0.335875707,3.417475529
250,06/05/2022,23:15:57:618143,-41.50944083,-77.18697517,-41.32713438,-76.85370414,34.39777992,6.879555984,24766.40154,CL,Ancud,0.543565623,3.037484144
251,06/05/2022,23:16:02:925351,-41.31606661,-76.83359881,-41.13255722,-76.502329,34.40868022,6.881736043,24774.24976,CL,Ancud,0.738142779,2.686108998
252,06/05/2022,23:16:08:633757,-41.12159774,-76.48266838,-40.93695015,-76.15347484,34.41026344,6.882052688,24775.38968,CL,Ancud,0.933749854,2.337254839
253,06/05/2022,23:16:13:936541,-40.91108416,-76.10766664,-40.72526476,-75.78075462,34.40523719,6.881047438,24771.77078,CL,Ancud,1.145435242,1.964534619
254,06/05/2022,23:16:19:242588,-40.71427701,-75.76154198,-40.52730698,-75.43660101,34.41471811,6.882943622,24778.59704,CL,Ancud,1.343393017,1.620381014
255,06/05/2022,23:16:24:957253,-40.51617858,-75.41737775,-40.32810443,-75.09445313,34.41806336,6.883612673,24781.00562,CL,Corral,0.440804433,1.663443127
256,06/05/2022,23:16:30:263764,-40.30153232,-75.0491233,-40.11233726,-74.72844326,34.41208867,6.882417735,24776.70384,CL,Corral,0.225037263,1.297433262
257,06/05/2022,23:16:35:576475,-40.1010092,-74.7093566,-39.91069738,-74.39059405,34.42288029,6.884576059,24784.47381,CL,Corral,0.023397376,0.959584052
258,06/05/2022,23:16:41:281225,-39.89912451,-74.37132433,-39.70776081,-74.05455502,34.424161,6.8848322,24785.39592,CL,Corral,0.17953919,0.623545016
259,06/05/2022,23:16:46:572981,-39.68110054,-74.01070014,-39.48865871,-73.69611328,34.4190626,6.883812521,24781.72507,CL,Corral,0.398641289,0.265103278
260,06/05/2022,23:16:51:868738,-39.47770607,-73.67831198,-39.28419254,-73.36559552,34.4295461,6.88590922,24789.27319,CL,Valdivia,0.530027461,0.119705523
261,06/05/2022,23:16:57:572974,-39.27307967,-73.34773976,-39.07855413,-73.03695685,34.43158717,6.886317435,24790.74277,CL,Nueva Imperial,0.334044135,0.086706846
262,06/05/2022,23:17:02:871982,-39.05147884,-72.99396362,-38.85610236,-72.68559871,34.39434637,6.878869275,24763.92939,CL,Freire,0.096417644,0.059068712
263,06/05/2022,23:17:08:164076,-38.84450837,-72.66740238,-38.64791288,-72.36057429,34.43733585,6.88746717,24794.88181,CL,Vilcun,0.020837125,0.134924292
264,06/05/2022,23:17:13:864080,-38.63677092,-72.34328143,-38.43920272,-72.03833677,34.43952197,6.887904394,24796.45582,CL,Vilcun,0.229547278,0.187313231
265,06/05/2022,23:17:19:153872,-38.41187965,-71.99641347,-38.21332304,-71.69354839,34.43405708,6.886811417,24792.5211,CL,Victoria,0.019586957,0.639371605
266,06/05/2022,23:17:24:460450,-38.20210471,-71.67652981,-38.00255559,-71.37544487,34.44421675,6.888843349,24799.83606,AR,Loncopue,0.07028441,0.759354873
267,06/05/2022,23:17:30:188544,-37.99066633,-71.35760309,-37.7901761,-71.05835211,34.4471036,6.88942072,24801.91459,AR,El Huecu,0.144956095,0.478292107
268,06/05/2022,23:17:35:497966,-37.76132631,-71.01554006,-37.55988677,-70.71832838,34.44119664,6.888239328,24797.66158,AR,El Huecu,0.08533323,0.138268379
269,06/05/2022,23:17:40:800932,-37.54771361,-70.70046302,-37.34531006,-70.40498324,34.45219706,6.890439413,24805.58189,AR,Chos Malal,0.032779944,0.134133245
270,06/05/2022,23:17:46:513676,-37.33340177,-70.38769026,-37.13009582,-70.09399536,34.45490734,6.890981468,24807.53329,AR,Buta Ranquil,0.077875815,0.216865355
271,06/05/2022,23:17:51:818761,-37.10147016,-70.05287477,-36.89725562,-69.76115616,34.44934698,6.889869396,24803.52982,AR,Barrancas,0.080585616,0.155513837
272,06/05/2022,23:17:57:132569,-36.88510025,-69.74388193,-36.67996524,-69.4538556,34.45913143,6.891826287,24810.57463,AR,Barrancas,0.136704762,0.462814404
273,06/05/2022,23:18:02:836753,-36.66744872,-69.43624997,-36.46144588,-69.14796295,34.4617583,6.89235166,24812.46598,AR,Barrancas,0.355224123,0.76870705
274,06/05/2022,23:18:08:139201,-36.43279097,-69.1080807,-36.22591855,-68.82171045,34.45638633,6.891277267,24808.59816,AR,Malargue,0.750468547,0.762559551
275,06/05/2022,23:18:13:447331,-36.21370713,-68.80489113,-36.00594414,-68.52015663,34.46698913,6.893397825,24816.23217,AR,Malargue,0.530494136,1.064113367
276,06/05/2022,23:18:19:162083,-35.99350946,-68.50319994,-35.78491294,-68.22015107,34.46981795,6.893963589,24818.26892,AR,General Alvear,0.807952935,0.528991066
277,06/05/2022,23:18:24:464665,-35.75546217,-68.18040067,-35.54603292,-67.89921826,34.46426188,6.892852376,24814.26855,AR,General Alvear,0.569072916,0.208058257
278,06/05/2022,23:18:29:771637,-35.53366796,-67.88269784,-35.32337986,-67.6031003,34.47510366,6.895020731,24822.07463,AR,General Alvear,0.346419856,0.088059698
279,06/05/2022,23:18:35:484790,-35.31084518,-67.58651486,-35.09975744,-67.3085528,34.47787915,6.89557583,24824.07299,AR,General Alvear,0.122797438,0.382607198
280,06/05/2022,23:18:40:775121,-35.07003001,-67.26960925,-34.85814666,-66.99345882,34.47219891,6.894439781,24819.98321,AR,General Alvear,0.11881334,0.69770118
281,06/05/2022,23:18:46:067464,-34.84616104,-66.97791166,-34.63345771,-66.70329992,34.48221767,6.896443534,24827.19672,AR,Union,0.519362294,0.757279924
282,06/05/2022,23:18:51:777902,-34.62139419,-66.68779825,-34.40792932,-66.41477235,34.48437277,6.896874553,24828.74839,AR,Union,0.74489068,0.468752348
283,06/05/2022,23:18:57:064428,-34.37797858,-66.37665658,-34.16374799,-66.10537961,34.47954914,6.895909827,24825.27538,AR,Villa Mercedes,0.488037992,0.647549609
284,06/05/2022,23:19:02:374709,-34.15179011,-66.09030706,-33.93676686,-65.82051384,34.49021233,6.898042466,24832.95288,AR,Villa Mercedes,0.261056859,0.362683842
285,06/05/2022,23:19:08:068469,-33.92380358,-65.80432294,-33.70804058,-65.53606256,34.49345348,6.898690696,24835.28651,AR,Villa Mercedes,0.032330578,0.078232564
286,06/05/2022,23:19:13:354111,-33.67849966,-65.49951226,-33.46201292,-65.23294906,34.48763152,6.897526304,24831.09469,AR,Villa Mercedes,0.21369708,0.224880936
287,06/05/2022,23:19:18:637497,-33.44997071,-65.21818748,-33.23272157,-64.95305997,34.49822167,6.899644335,24838.7196,AR,Achiras,0.057341566,0.040250026
288,06/05/2022,23:19:24:359080,-33.22079838,-64.93857339,-33.00285307,-64.67493386,34.4998524,6.89997048,24839.89373,AR,Rio Cuarto,0.127816935,0.325013865
289,06/05/2022,23:19:29:664207,-32.97178871,-64.63753462,-32.75313985,-64.37553575,34.49537117,6.899074233,24836.66724,AR,Coronel Baigorria,0.09456015,0.014465746
290,06/05/2022,23:19:34:968916,-32.74012803,-64.36001199,-32.52074329,-64.09940652,34.50590888,6.901181776,24844.25439,AR,Los Condores,0.200913289,0.178103475
291,06/05/2022,23:19:40:685671,-32.50776438,-64.08405542,-32.28770133,-63.82488486,34.5088493,6.90176986,24846.3715,AR,Villa Ascasubi,0.124191332,0.066685144
